time,gps_lat_upper,gps_lon_upper,gps_alt_upper,t_u_upper,rh_u_upper,station_id_upper,site,position_upper,resolution,season,gps_lat_lower,gps_lon_lower,gps_alt_lower,t_u_lower,rh_u_lower,station_id_lower,position_lower,elev_upper_fixed,elev_lower_fixed,elev_diff_m,gradient_per100m
2019-09-01,64.509996,-49.275682,1116.9,-2.8891,75.6031,NUK_U,NUK,U,month,SON,64.48303,-49.542755,517.04,1.4946,66.8758,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7353412340957319
2019-10-01,64.509982,-49.275826,1116.93,-5.9114,68.343,NUK_U,NUK,U,month,SON,64.48305,-49.542922,516.24,-1.2345,55.4063,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7845238993868945
2019-11-01,64.509965,-49.275987,1117.38,-8.8933,66.6376,NUK_U,NUK,U,month,SON,64.483069,-49.543103,515.18,-3.6898,50.6216,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8728581133784568
2019-12-01,64.509946,-49.276156,1116.78,-14.1385,69.6269,NUK_U,NUK,U,month,DJF,64.483089,-49.543308,515.88,-10.1587,54.6034,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6675892610019377
2020-01-01,64.509925,-49.276338,1116.87,-21.1229,74.8623,NUK_U,NUK,U,month,DJF,64.483105,-49.543488,516.05,-15.9088,57.8387,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8746362042791608
2020-02-01,64.509899,-49.276511,1117.38,-20.3759,69.6593,NUK_U,NUK,U,month,DJF,64.48313,-49.543694,516.54,-15.5746,54.2101,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8053913058064737
2020-03-01,64.509875,-49.276689,1117.54,-17.5676,75.4958,NUK_U,NUK,U,month,MAM,64.483147,-49.543889,517.73,-12.305,56.3193,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8827718088720026
2020-04-01,64.509854,-49.276888,1118.22,-8.4496,65.4474,NUK_U,NUK,U,month,MAM,64.48317,-49.544126,517.15,-3.3531,52.1695,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8549094599468253
2020-05-01,64.509834,-49.277063,1118.81,-2.1908,71.8726,NUK_U,NUK,U,month,MAM,64.483194,-49.544356,517.72,1.7367,63.6285,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6588162275956354
2020-06-01,64.509807,-49.27728,1119.26,0.0529,84.0889,NUK_U,NUK,U,month,JJA,64.483225,-49.544639,518.27,2.8927,77.2554,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4763606169639938
2020-07-01,64.509774,-49.27754,1119.04,1.8725,84.0327,NUK_U,NUK,U,month,JJA,64.483247,-49.544854,516.58,5.2158,70.5568,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.560819934747419
2020-08-01,64.509756,-49.277745,1117.97,0.8155,82.1687,NUK_U,NUK,U,month,JJA,64.483272,-49.545058,514.47,4.1143,71.3706,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5533553078529554
2020-09-01,64.509898,-49.278297,1118.93,-4.7372,79.7849,NUK_U,NUK,U,month,SON,64.483333,-49.545225,513.02,-0.0582,68.6806,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.784876162678543
2020-10-01,64.509883,-49.27845,1119.09,-6.6855,76.4028,NUK_U,NUK,U,month,SON,64.483351,-49.545398,512.84,-2.324,62.9852,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7316173078697299
2020-11-01,64.509865,-49.278614,1119.03,-13.6444,75.8387,NUK_U,NUK,U,month,SON,64.48337,-49.54559,511.47,-8.6617,63.1143,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8358201444279496
2020-12-01,64.509846,-49.278786,1119.27,-11.456,75.5539,NUK_U,NUK,U,month,DJF,64.483391,-49.545767,511.92,-6.9986,60.2888,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7477039981883603
2021-01-01,64.509824,-49.278967,1119.16,-10.8117,71.6764,NUK_U,NUK,U,month,DJF,64.48341,-49.545955,512.53,-6.7719,59.9435,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6776539264776189
2021-02-01,64.509802,-49.279147,1119.26,-16.3391,68.1858,NUK_U,NUK,U,month,DJF,64.483432,-49.546131,512.48,-12.4026,56.8115,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6603259274169875
2021-03-01,64.509779,-49.279328,1119.33,-13.6844,72.8263,NUK_U,NUK,U,month,MAM,64.483444,-49.546311,512.01,-9.5721,60.5468,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6898153972607336
2021-04-01,64.509756,-49.279519,1119.95,-6.3166,77.085,NUK_U,NUK,U,month,MAM,64.483468,-49.546537,513.28,-2.373,65.0167,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6615169128316098
2021-05-01,64.509733,-49.279714,1120.23,-3.9405,71.0851,NUK_U,NUK,U,month,MAM,64.483491,-49.546743,513.31,0.5375,62.3052,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.751159533335011
2021-06-01,64.50971,-49.279918,1120.9,0.5475,82.9008,NUK_U,NUK,U,month,JJA,64.483521,-49.547049,514.41,3.3392,78.9325,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4682921101409893
2021-07-01,64.509677,-49.280179,1120.94,2.0355,83.3738,NUK_U,NUK,U,month,JJA,64.483549,-49.54732,513.45,5.0106,72.5342,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4990564376116551
2021-08-01,64.50965,-49.280399,1119.24,2.1836,85.4777,NUK_U,NUK,U,month,JJA,64.483573,-49.547553,510.75,5.2926,74.254,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5215174160648837
2021-09-01,64.509622,-49.280564,1116.04,-5.7807,81.1624,NUK_U,NUK,U,month,SON,64.483598,-49.547766,508.38,-2.049,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6259718692599957
2021-10-01,64.509602,-49.280714,1115.19,-6.9558,72.0375,NUK_U,NUK,U,month,SON,64.483616,-49.547933,507.57,-2.666,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7195900326262907
2021-11-01,64.509585,-49.280867,1114.85,-11.6841,83.0598,NUK_U,NUK,U,month,SON,64.48364,-49.5481,506.62,-7.1645,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7581377013981501
2021-12-01,64.509565,-49.281046,1114.54,-9.7224,65.9423,NUK_U,NUK,U,month,DJF,64.483647,-49.548288,505.02,-4.9056,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8079913443876912
2022-01-01,64.509543,-49.281223,1114.76,-15.0498,78.0755,NUK_U,NUK,U,month,DJF,64.483674,-49.548475,506.45,-10.5728,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.750991788910416
2022-02-01,64.509521,-49.281406,1115.33,-22.4089,77.0653,NUK_U,NUK,U,month,DJF,64.483686,-49.548655,507.01,-18.3729,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6770164976641586
2022-03-01,64.509497,-49.281589,1116.95,-15.91,68.1174,NUK_U,NUK,U,month,MAM,64.483704,-49.548869,509.14,-11.895,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6734938647476707
2022-04-01,64.509473,-49.28178,1118.36,-6.6051,78.8006,NUK_U,NUK,U,month,MAM,64.483727,-49.549109,509.04,-3.1279,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5832809132006477
2022-05-01,64.50945,-49.281976,1119.24,-4.723,76.7855,NUK_U,NUK,U,month,MAM,64.483746,-49.549299,509.01,-1.8617,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.47996712209277953
2022-06-01,64.509427,-49.282184,1118.87,0.115,81.1174,NUK_U,NUK,U,month,JJA,64.483776,-49.549586,508.49,3.0735,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4962718801633832
2022-07-01,64.509392,-49.282457,1118.11,2.2089,85.9108,NUK_U,NUK,U,month,JJA,64.483799,-49.549846,506.52,4.553,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.3932097056924071
2022-08-01,64.509368,-49.28265,1116.33,0.6124,85.8048,NUK_U,NUK,U,month,JJA,64.48382,-49.550058,503.87,3.7202,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5213161227553701
2022-09-01,64.50935,-49.282817,1116.98,1.8845,83.7388,NUK_U,NUK,U,month,SON,64.483857,-49.550404,502.28,4.9172,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.508718516468309
2022-10-01,64.509335,-49.282977,1116.16,-6.3914,80.6264,NUK_U,NUK,U,month,SON,64.483877,-49.550573,501.03,-2.4152,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6669853810733967
2023-05-01,64.509184,-49.284184,1117.19,-3.9284,77.6154,NUK_U,NUK,U,month,MAM,64.483995,-49.551865,497.37,-0.0317,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6536496993181191
2023-06-01,64.509162,-49.284381,1117.89,-0.7939,85.5972,NUK_U,NUK,U,month,JJA,64.484026,-49.552133,498.14,1.8979,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4515344421239799
2023-07-01,64.509127,-49.284646,1117.72,2.928,86.6804,NUK_U,NUK,U,month,JJA,64.484046,-49.552415,496.6,5.3806,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4114099757609308
2023-08-01,64.509112,-49.28485,1117.34,1.8561,82.8275,NUK_U,NUK,U,month,JJA,64.484078,-49.5527,493.74,5.0678,,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.538744768470758
2023-09-01,64.509107,-49.284995,1116.72,-4.7511,80.5917,NUK_U,NUK,U,month,SON,64.484108,-49.55286,491.16,-0.1861,64.0221,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.7657532982747488
2023-10-01,64.509091,-49.285175,1116.9,-8.3348,75.8367,NUK_U,NUK,U,month,SON,64.484154,-49.553035,491.46,-3.1134,67.9668,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8758607385787015
2023-11-01,64.509071,-49.285368,1114.84,-8.7836,71.6513,NUK_U,NUK,U,month,SON,64.484164,-49.553224,487.48,-3.4253,61.95,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8988249503057143
2023-12-01,64.509049,-49.285556,1114.06,-14.6256,69.5505,NUK_U,NUK,U,month,DJF,64.48418,-49.55342,485.57,-8.1485,59.6677,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-1.0864974125422509
2024-01-01,64.509023,-49.285769,1114.48,-15.5746,75.0,NUK_U,NUK,U,month,DJF,64.484198,-49.553621,486.93,-9.7457,68.7913,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.9777654765199746
2024-02-01,64.508995,-49.285972,1115.65,-17.1618,76.4464,NUK_U,NUK,U,month,DJF,64.48422,-49.553847,489.0,-11.4642,64.8573,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.9557406335706918
2024-03-01,64.508966,-49.286178,1116.17,-13.3092,66.0205,NUK_U,NUK,U,month,MAM,64.484243,-49.554075,489.18,-7.9373,59.5685,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.9011062744802024
2024-04-01,64.508936,-49.286389,1115.79,-6.7662,75.5803,NUK_U,NUK,U,month,MAM,64.484264,-49.554329,488.9,-1.8907,68.6953,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8178379421113994
2024-05-01,64.50891,-49.286608,1115.68,-7.585,73.4587,NUK_U,NUK,U,month,MAM,64.484285,-49.554559,487.55,-1.9191,66.3333,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.9504231353110402
2024-06-01,64.508881,-49.286849,1116.35,0.6262,87.6674,NUK_U,NUK,U,month,JJA,64.484312,-49.554844,486.76,3.5457,83.9417,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.4897298476041904
2024-07-01,64.508846,-49.287121,1116.51,1.2583,86.3731,NUK_U,NUK,U,month,JJA,64.484331,-49.555085,484.14,4.4585,78.8535,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5368157075879191
2024-08-01,64.508811,-49.287384,1114.95,0.7308,85.8451,NUK_U,NUK,U,month,JJA,64.484347,-49.555299,480.31,3.5052,81.009,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.46539013159550113
2024-09-01,64.508783,-49.287618,1114.68,-0.6735,82.3166,NUK_U,NUK,U,month,SON,64.48437,-49.555508,479.03,3.3401,73.1213,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.6732590225532381
2024-10-01,64.508758,-49.287842,1114.58,-7.4775,72.0124,NUK_U,NUK,U,month,SON,64.484392,-49.5557,477.75,-2.296,63.4018,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8691677360373736
2024-11-01,64.508734,-49.288062,1113.46,-12.1845,72.3776,NUK_U,NUK,U,month,SON,64.484401,-49.5559,475.13,-6.7676,60.1305,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.9086547735869631
2024-12-01,64.5087,-49.288282,1111.74,-16.8488,77.202,NUK_U,NUK,U,month,DJF,64.484419,-49.556084,473.36,-10.0914,63.529,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-1.133516174756142
2025-01-01,64.508665,-49.288516,1110.65,-14.4172,68.7615,NUK_U,NUK,U,month,DJF,64.484435,-49.556276,472.9,-8.4463,53.6826,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-1.0015851848124198
2025-02-01,64.508632,-49.288741,1111.43,-15.246,73.8835,NUK_U,NUK,U,month,DJF,64.484451,-49.556458,475.64,-8.5548,55.1848,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-1.1224114938479735
2025-03-01,64.508598,-49.288972,1111.87,-12.7584,75.2679,NUK_U,NUK,U,month,MAM,64.48446,-49.55665,472.77,-7.7712,61.1267,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8365749943386258
2025-04-01,64.508558,-49.289212,1110.47,-8.54,74.4644,NUK_U,NUK,U,month,MAM,64.484486,-49.556891,471.91,-3.4026,59.4575,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.8617702069127477
2025-05-01,64.508526,-49.289449,1109.85,-2.7133,77.265,NUK_U,NUK,U,month,MAM,64.484506,-49.557119,470.62,0.4546,71.6467,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5313975626735108
2025-06-01,64.50849,-49.289704,1111.07,1.3064,78.7227,NUK_U,NUK,U,month,JJA,64.483524,-49.530878,544.21,3.3186,80.0006,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.33753533116943035
2025-07-01,64.508453,-49.290004,1110.67,3.0793,79.6838,NUK_U,NUK,U,month,JJA,64.483238,-49.52365,563.59,5.3696,72.9508,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.38418505564921296
2025-08-01,64.50842,-49.290249,1108.99,2.0279,82.8202,NUK_U,NUK,U,month,JJA,64.483226,-49.52391,561.12,4.2011,78.294,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.3645421835291751
2025-09-01,64.508396,-49.290442,1107.67,-1.2064,76.6156,NUK_U,NUK,U,month,SON,64.483225,-49.52415,559.53,1.9546,73.5324,NUK_L,L,1119.0349999999999,522.89,596.1449999999999,-0.5302401261438073
2010-01-01,,,,-8.0218,82.3967,QAS_U,QAS,U,month,DJF,61.031428,-46.848289,312.25,-2.7228,69.2048,QAS_L,L,891.38,270.69,620.69,-0.8537273034848315
2010-02-01,,,,-8.838,78.7709,QAS_U,QAS,U,month,DJF,61.03139,-46.848277,314.55,-1.722,59.733,QAS_L,L,891.38,270.69,620.69,-1.1464660297410945
2010-03-01,,,,-9.9567,81.2891,QAS_U,QAS,U,month,MAM,61.031408,-46.848268,315.24,-3.6709,65.8256,QAS_L,L,891.38,270.69,620.69,-1.0127116596046335
2010-04-01,,,,-5.3621,91.6827,QAS_U,QAS,U,month,MAM,,,,-0.3688,60.4325,QAS_L,L,891.38,270.69,620.69,-0.8044756641801863
2010-05-01,,,,0.5939,79.922,QAS_U,QAS,U,month,MAM,61.031373,-46.848317,313.33,4.2495,69.9803,QAS_L,L,891.38,270.69,620.69,-0.5889574505791941
2010-06-01,,,,1.2007,83.9779,QAS_U,QAS,U,month,JJA,61.03136,-46.848317,311.68,4.0935,76.1695,QAS_L,L,891.38,270.69,620.69,-0.46606196329890914
2010-07-01,61.177999,-46.816967,907.89,1.7836,83.6188,QAS_U,QAS,U,month,JJA,61.031348,-46.848322,309.87,4.3792,78.4967,QAS_L,L,891.38,270.69,620.69,-0.4181797676779069
2010-12-01,,,,-5.7081,81.6871,QAS_U,QAS,U,month,DJF,,,,-0.4628,70.2867,QAS_L,L,891.38,270.69,620.69,-0.8450756416246435
2011-01-01,,,,-12.6925,76.4935,QAS_U,QAS,U,month,DJF,,,,-5.9097,61.1917,QAS_L,L,891.38,270.69,620.69,-1.0927838373423127
2011-02-01,61.177175,-46.817127,,-14.0507,76.0574,QAS_U,QAS,U,month,DJF,61.031276,-46.848403,301.72,-7.8104,61.066,QAS_L,L,891.38,270.69,620.69,-1.0053811081216069
2011-03-01,61.17773,-46.81726,907.55,-14.058,75.5857,QAS_U,QAS,U,month,MAM,61.031289,-46.84844,306.87,-8.0815,61.9691,QAS_L,L,891.38,270.69,620.69,-0.9628800206222107
2011-05-01,61.177609,-46.81729,904.89,-4.0056,68.8603,QAS_U,QAS,U,month,MAM,61.031267,-46.848422,305.17,-0.7761,72.9537,QAS_L,L,891.38,270.69,620.69,-0.5203080442733088
2011-06-01,61.177589,-46.816008,901.43,2.416,69.925,QAS_U,QAS,U,month,JJA,61.031258,-46.848435,305.38,3.407,76.626,QAS_L,L,891.38,270.69,620.69,-0.1596610224105431
2011-07-01,61.177552,-46.817356,904.15,3.119,76.6727,QAS_U,QAS,U,month,JJA,61.031246,-46.848463,303.86,4.6737,75.9892,QAS_L,L,891.38,270.69,620.69,-0.2504793052892748
2011-08-01,61.177531,-46.81736,903.86,1.826,81.666,QAS_U,QAS,U,month,JJA,61.031229,-46.848466,302.31,3.8963,78.2689,QAS_L,L,891.38,270.69,620.69,-0.3335481480288066
2011-09-01,61.177506,-46.817381,901.81,-2.3019,76.7079,QAS_U,QAS,U,month,SON,61.031215,-46.848478,300.49,2.0868,72.0068,QAS_L,L,891.38,270.69,620.69,-0.7070679405178107
2011-10-01,61.177481,-46.817406,901.93,-9.286,73.8651,QAS_U,QAS,U,month,SON,61.031213,-46.848488,300.42,-2.9514,65.2139,QAS_L,L,891.38,270.69,620.69,-1.0205738774589568
2011-11-01,61.177322,-46.817406,900.26,-13.0368,75.746,QAS_U,QAS,U,month,SON,61.031196,-46.848497,299.22,-7.4031,67.6524,QAS_L,L,891.38,270.69,620.69,-0.9076511624160207
2011-12-01,61.177402,-46.817491,899.04,-15.7072,81.2815,QAS_U,QAS,U,month,DJF,61.031208,-46.848529,299.49,-9.7308,73.3035,QAS_L,L,891.38,270.69,620.69,-0.9628639095200502
2012-01-01,61.177379,-46.817494,902.79,-13.4876,82.0682,QAS_U,QAS,U,month,DJF,61.031173,-46.848513,300.13,-8.1009,72.2241,QAS_L,L,891.38,270.69,620.69,-0.8678567400795889
2012-02-01,61.177331,-46.817517,896.49,-6.0727,93.1404,QAS_U,QAS,U,month,DJF,61.031181,-46.848504,300.14,-6.8765,78.0417,QAS_L,L,891.38,270.69,620.69,0.12950103916608932
2012-03-01,61.177221,-46.817623,906.12,-12.1806,91.4438,QAS_U,QAS,U,month,MAM,61.031182,-46.848528,308.05,-8.3663,71.8152,QAS_L,L,891.38,270.69,620.69,-0.6145257697079055
2012-04-01,61.17709,-46.817568,902.42,-1.9189,99.536,QAS_U,QAS,U,month,MAM,61.031167,-46.848528,301.61,-0.518,76.6474,QAS_L,L,891.38,270.69,620.69,-0.22570043016642768
2012-05-01,61.176362,-46.817644,903.79,0.2386,99.362,QAS_U,QAS,U,month,MAM,61.031162,-46.848533,303.17,2.4241,71.9105,QAS_L,L,891.38,270.69,620.69,-0.3521081377177013
2012-06-01,61.176655,-46.817352,901.19,1.2897,84.949,QAS_U,QAS,U,month,JJA,61.031152,-46.848555,302.18,4.3504,73.2977,QAS_L,L,891.38,270.69,620.69,-0.49311250382638666
2012-07-01,61.177149,-46.817694,902.98,2.4176,87.5307,QAS_U,QAS,U,month,JJA,61.031143,-46.848572,299.53,5.9312,74.4718,QAS_L,L,891.38,270.69,620.69,-0.5660796855112856
2012-08-01,,,,1.4671,88.8074,QAS_U,QAS,U,month,JJA,61.031127,-46.848587,297.76,4.6013,79.568,QAS_L,L,891.38,270.69,620.69,-0.5049541639143533
2012-09-01,,,,-0.0591,80.3654,QAS_U,QAS,U,month,SON,61.031115,-46.848601,295.56,3.0039,82.2588,QAS_L,L,891.38,270.69,620.69,-0.49348305917607815
2012-10-01,,,,-3.2913,80.2346,QAS_U,QAS,U,month,SON,61.031107,-46.848616,293.19,1.6686,71.3096,QAS_L,L,891.38,270.69,620.69,-0.7990945560585799
2012-11-01,,,,-8.8181,77.7769,QAS_U,QAS,U,month,SON,61.031098,-46.848647,293.37,-3.345,70.3095,QAS_L,L,891.38,270.69,620.69,-0.8817767323462596
2012-12-01,,,,-10.2257,74.1781,QAS_U,QAS,U,month,DJF,61.031089,-46.84864,294.15,-3.3507,58.7475,QAS_L,L,891.38,270.69,620.69,-1.1076382735342925
2013-01-01,,,,-11.3578,79.4295,QAS_U,QAS,U,month,DJF,61.031096,-46.848592,293.17,-5.5773,67.3299,QAS_L,L,891.38,270.69,620.69,-0.9313022603876329
2013-02-01,,,,-11.2744,77.625,QAS_U,QAS,U,month,DJF,61.031106,-46.848669,298.16,-5.4017,66.2816,QAS_L,L,891.38,270.69,620.69,-0.946156696579613
2013-03-01,,,,-8.4488,73.8467,QAS_U,QAS,U,month,MAM,61.03108,-46.848664,294.32,-2.3764,59.8986,QAS_L,L,891.38,270.69,620.69,-0.978330567594129
2013-04-01,,,,-8.0575,74.5334,QAS_U,QAS,U,month,MAM,61.031073,-46.848652,294.4,-1.5828,61.5825,QAS_L,L,891.38,270.69,620.69,-1.0431455315858156
2013-05-01,,,,-5.4354,79.6008,QAS_U,QAS,U,month,MAM,61.031072,-46.84866,295.93,0.2393,66.2104,QAS_L,L,891.38,270.69,620.69,-0.9142567143018252
2013-06-01,,,,0.2082,80.5452,QAS_U,QAS,U,month,JJA,61.031061,-46.848674,295.36,3.526,76.4465,QAS_L,L,891.38,270.69,620.69,-0.5345341474810291
2013-07-01,,,,1.5151,84.1501,QAS_U,QAS,U,month,JJA,61.031052,-46.84869,294.43,3.9995,81.5239,QAS_L,L,891.38,270.69,620.69,-0.40026422207543216
2013-08-01,61.176613,-46.81811,898.76,1.1105,82.11,QAS_U,QAS,U,month,JJA,61.031051,-46.848688,293.13,3.5982,81.8041,QAS_L,L,891.38,270.69,620.69,-0.4007958884467286
2013-09-01,61.176586,-46.818136,898.3,-2.4565,82.5056,QAS_U,QAS,U,month,SON,61.03105,-46.848674,292.24,1.5514,78.9976,QAS_L,L,891.38,270.69,620.69,-0.6457168634906313
2013-10-01,61.176557,-46.818163,898.48,-5.7474,78.0235,QAS_U,QAS,U,month,SON,61.031043,-46.848684,290.64,0.3606,69.4215,QAS_L,L,891.38,270.69,620.69,-0.9840661199632665
2013-11-01,,,,-9.5549,85.2761,QAS_U,QAS,U,month,SON,61.031041,-46.848718,289.9,-4.0245,75.3498,QAS_L,L,891.38,270.69,620.69,-0.8910083938842257
2013-12-01,,,,-15.8766,78.0798,QAS_U,QAS,U,month,DJF,61.031018,-46.848705,290.11,-9.3398,62.5784,QAS_L,L,891.38,270.69,620.69,-1.0531505260274854
2014-01-01,,,,-13.8775,77.4542,QAS_U,QAS,U,month,DJF,61.031022,-46.848714,287.9,-7.4786,64.2964,QAS_L,L,891.38,270.69,620.69,-1.0309333161481575
2014-02-01,,,,-13.554,76.8025,QAS_U,QAS,U,month,DJF,61.031022,-46.848739,295.35,-7.7084,64.3396,QAS_L,L,891.38,270.69,620.69,-0.9417905878941177
2014-03-01,,,,-13.703,85.3337,QAS_U,QAS,U,month,MAM,61.031011,-46.848723,288.97,-8.2288,69.1162,QAS_L,L,891.38,270.69,620.69,-0.8819539544700251
2014-04-01,61.176354,-46.818356,900.83,-7.2543,93.0711,QAS_U,QAS,U,month,MAM,61.031019,-46.84871,290.82,-4.1902,71.67,QAS_L,L,891.38,270.69,620.69,-0.4936602812998437
2014-05-01,61.176317,-46.81838,899.51,-0.9595,82.8687,QAS_U,QAS,U,month,MAM,61.031012,-46.848726,292.55,2.0085,70.3637,QAS_L,L,891.38,270.69,620.69,-0.4781775121236043
2014-06-01,61.176267,-46.81843,899.37,1.6999,80.681,QAS_U,QAS,U,month,JJA,61.031009,-46.84874,291.89,4.1519,75.8587,QAS_L,L,891.38,270.69,620.69,-0.39504422497543057
2014-07-01,61.176231,-46.818474,899.36,2.1363,81.613,QAS_U,QAS,U,month,JJA,61.030996,-46.848767,290.15,4.8073,76.7542,QAS_L,L,891.38,270.69,620.69,-0.43032753870692286
2014-08-01,61.176188,-46.818534,898.18,2.0148,81.7464,QAS_U,QAS,U,month,JJA,61.030974,-46.848788,287.66,4.6286,75.8936,QAS_L,L,891.38,270.69,620.69,-0.4211119882711175
2014-09-01,61.176148,-46.818618,897.05,-2.0451,86.2759,QAS_U,QAS,U,month,SON,61.030936,-46.848817,285.52,2.1367,79.2229,QAS_L,L,891.38,270.69,620.69,-0.6737340701477387
2014-10-01,61.176117,-46.818643,896.37,-7.3376,73.606,QAS_U,QAS,U,month,SON,61.030936,-46.848826,284.74,-1.2465,62.9355,QAS_L,L,891.38,270.69,620.69,-0.9813433436981424
2014-11-01,61.17608,-46.818663,894.51,-10.3309,77.8991,QAS_U,QAS,U,month,SON,61.030917,-46.848847,282.36,-4.1873,66.9757,QAS_L,L,891.38,270.69,620.69,-0.9898016723324042
2014-12-01,61.176049,-46.818701,894.53,-14.1374,80.8316,QAS_U,QAS,U,month,DJF,61.030892,-46.848856,282.94,-8.5673,72.7705,QAS_L,L,891.38,270.69,620.69,-0.8974045014419436
2015-01-01,61.176014,-46.818734,894.78,-17.7195,76.9231,QAS_U,QAS,U,month,DJF,61.03092,-46.848852,287.43,-11.7435,67.9079,QAS_L,L,891.38,270.69,620.69,-0.9627994651114083
2015-09-01,61.175731,-46.819037,897.44,-1.2351,81.497,QAS_U,QAS,U,month,SON,61.030862,-46.848918,280.49,2.4764,81.3929,QAS_L,L,891.38,270.69,620.69,-0.5979635566869129
2015-10-01,61.175703,-46.819068,897.2,-7.9514,74.134,QAS_U,QAS,U,month,SON,61.030862,-46.848929,280.05,-2.265,66.6793,QAS_L,L,891.38,270.69,620.69,-0.9161417132546035
2015-11-01,61.175666,-46.819097,896.34,-13.8298,75.0203,QAS_U,QAS,U,month,SON,61.030832,-46.848931,276.1,-7.685,63.7549,QAS_L,L,891.38,270.69,620.69,-0.9899950055583303
2015-12-01,61.175628,-46.819135,896.46,-14.9608,80.094,QAS_U,QAS,U,month,DJF,61.030856,-46.848928,281.67,-9.0332,65.6934,QAS_L,L,891.38,270.69,620.69,-0.9550016916657267
